Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
DWSN,Dawson Geophysical Company,26.68,211332280,n/a,1981,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dwsn
DSTI,"DayStar Technologies, Inc.",1.33,1835400,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/dsti
DDIC,DDi Corp.,12.99,265983240,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ddic
TRAK,"DealerTrack Holdings, Inc.",31.36,1315426560,n/a,2005,Technology,EDP Services,http://www.nasdaq.com/symbol/trak
DECK,Deckers Outdoor Corporation,53.03,2051942820,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck
DEER,"Deer Consumer Products, Inc.",3.01,101114930,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/deer
DHRM,Dehaier Medical Systems Limited,2.28,10408200,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/dhrm
DCTH,"Delcath Systems, Inc.",2.51,120464940,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dcth
DLIA,dELIA*s Inc.,1.46,45892180,n/a,1996,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/dlia
DELL,Dell Inc.,15.42,27702168780,n/a,1988,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dell
DGAS,"Delta Natural Gas Company, Inc.",21.99,149202150,n/a,1981,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/dgas
PROJ,"Deltek, Inc.",10.03,698850280,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/proj
DNDN,Dendreon Corporation,9.06,1393491420,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dndn
DENN,Denny&#39;s Corporation,3.97,382561110,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/denn
XRAY,DENTSPLY International Inc.,39.26,5576529660,n/a,1987,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xray
DEPO,"Depomed, Inc.",5.63,311902000,n/a,1995,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/depo
DSCI,"Derma Sciences, Inc.",9.65,123230500,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dsci
DEST,Destination Maternity Corporation,19.93,265088930,n/a,1985,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dest
DSWL,"Deswell Industries, Inc.",2.678,43375566,n/a,1995,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/dswl
DXCM,"DexCom, Inc.",10.36,700646800,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxcm
DLLR,DFC Global Corp,15.91,702076480,n/a,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dllr
DIAL,"Dial Global, Inc.",2.64,60083760,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dial
DLGC,"Dialogic, Inc.",0.85,26683200,n/a,1994,n/a,n/a,http://www.nasdaq.com/symbol/dlgc
DMND,"Diamond Foods, Inc.",23,507334000,n/a,2005,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dmnd
DHFT,"Diamond Hill Financial Trends Fund, Inc.",10.56,41902080,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dhft
DHIL,"Diamond Hill Investment Group, Inc.",73.37,219816520,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/dhil
DCIX,Diana Containerships Inc.,7.76,179069760,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dcix
DGII,Digi International Inc.,9.2,236256000,n/a,1989,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/dgii
DMRC,Digimarc Corporation,24.82,176197180,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/dmrc
DRAD,Digirad Corporation,2.31,45116610,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/drad
DGLY,"Digital Ally, Inc.",0.688,11113952,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dgly
DCIN,Digital Cinema Destinations Corp.,6.22,36212840,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dcin
DGIT,"Digital Generation, Inc.",7.8,213454800,n/a,1996,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/dgit
DRIV,"Digital River, Inc.",15.45,549664650,n/a,1998,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/driv
DCOM,"Dime Community Bancshares, Inc.",13.74,482397660,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/dcom
DIOD,Diodes Incorporated,20.45,929616100,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/diod
DTV,DIRECTV,47.57,32170021190,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/dtv
DISCA,"Discovery Communications, Inc",51.39,7323897240,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/disca
DISCB,"Discovery Communications, Inc",51.4,337698000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/discb
DISCK,"Discovery Communications, Inc",47.51,5198829260,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/disck
DSCO,"Discovery Laboratories, Inc.",2.7,116931600,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/dsco
DISH,DISH Network Corporation,30.83,6433234440,n/a,1995,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dish
DITC,"Ditech Networks, Inc.",0.8896,23804806.4,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ditc
DNBF,DNB Financial Corp,14,37828000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dnbf
DLTR,"Dollar Tree, Inc.",102.71,12225057750,n/a,1995,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dltr
DGICA,"Donegal Group, Inc.",14.87,297043120,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgica
DGICB,"Donegal Group, Inc.",16.91,94307070,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/dgicb
DMLP,"Dorchester Minerals, L.P.",23.79,729758250,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dmlp
DORM,"Dorman Products, Inc.",49.61,895510110,n/a,1981,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dorm
HILL,Dot Hill Systems Corporation,1.25,72205000,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/hill
DBLE,Double Eagle Petroleum Company,5.34,59829360,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dble
DBLEP,Double Eagle Petroleum Company,25.69,41360900,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dblep
DOVR,"Dover Saddlery, Inc.",4.39,23166030,n/a,2005,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dovr
DRWI,DragonWave Inc,3.01,106620220,n/a,2009,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/drwi
DWA,"Dreamworks Animation SKG, Inc.",17.75,1299140250,n/a,2004,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/dwa
DRYS,DryShips Inc.,2.57,1089068340,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/drys
DSPG,"DSP Group, Inc.",6.08,139985920,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/dspg
DTSI,"DTS, Inc.",28.31,472861930,n/a,1985,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/dtsi
DUCK,"Duckwall-Alco Stores, Inc.",8.2499,31704365.7,n/a,1972,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/duck
DNKN,"Dunkin&#39; Brands Group, Inc.",33.53,4028730090,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dnkn
DRRX,Durect Corporation,0.7901,69094245,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drrx
DUSA,"DUSA Pharmaceuticals, Inc.",5.56,137048440,n/a,1992,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dusa
DXPE,"DXP Enterprises, Inc.",48.15,678818700,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dxpe
DYAX,Dyax Corp.,1.56,154046880,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/dyax
DYII,"Dynacq Healthcare, Inc.",0.75,10908000,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/dyii
BOOM,Dynamic Materials Corporation,19.27,257331580,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/boom
DRCO,Dynamics Research Corporation,6.24,64328160,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/drco
DYSL,Dynasil Corporation of America,1.75,27483750,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dysl
DYNT,Dynatronics Corporation,0.75,9600000,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/dynt
DVAX,Dynavax Technologies Corporation,4.09,637283350,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dvax
DVOX,DynaVox Inc.,2.29,24079350,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/dvox
ETFC,E*TRADE Financial Corporation,9.59,2739642430,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/etfc
EBMT,"Eagle Bancorp Montana, Inc.",9.9,38402100,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ebmt
EGBN,"Eagle Bancorp, Inc.",16.41,327428730,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/egbn
EGLE,Eagle Bulk Shipping Inc.,1.08,67193280,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/egle
EROC,"Eagle Rock Energy Partners, L.P.",9.04,1206641120,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eroc
ELNK,"EarthLink, Inc.",8.44,896496800,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/elnk
EWBC,"East West Bancorp, Inc.",23.06,3428514680,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ewbc
EML,Eastern Company (The),21.79,134400720,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/eml
EIHI,"Eastern Insurance Holdings, Inc.",15.08,119870920,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eihi
EVBS,"Eastern Virginia Bankshares, Inc.",4.1,24735300,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbs
ESIC,EasyLink Services International Corporation,7.17,228723000,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/esic
EBAY,eBay Inc.,40.74,52428917100,n/a,1995,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ebay
EBIX,Ebix Inc,18.77,682026720,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ebix
ELON,Echelon Corporation,3.75,159412500,n/a,1998,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/elon
ECHO,"Echo Global Logistics, Inc.",17.34,384150360,n/a,2009,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/echo
ECTE,"Echo Therapeutics, Inc.",1.85,71400750,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecte
SATS,EchoStar Corporation,27.65,1074534300,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sats
EEI,"Ecology and Environment, Inc.",14.5,37656500,n/a,1987,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eei
ECTY,"Ecotality, Inc.",0.6539,15548434.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecty
EDAC,Edac Technologies Corporation,12.5,62900000,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/edac
EDAP,EDAP TMS S.A.,1.87,34140590,n/a,1997,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/edap
EF,Edelman Financial Group Inc. (The),8.79,256351560,n/a,1990,Finance,Investment Managers,http://www.nasdaq.com/symbol/ef
EDGR,"EDGAR Online, Inc.",0.764,26904260,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/edgr
EDGW,"Edgewater Technology, Inc.",3.92,44523360,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/edgw
EDMC,Education Management Corporation,9.72,1225449000,n/a,1984,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edmc
EDUC,Educational Development Corporation,4.51,17625080,n/a,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/educ
EVAC,Edwards Group Limited,8.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evac
EFUT,eFuture Information Technology Inc.,3.87,15390990,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/efut
EGAN,eGain Communications Corporation,4.81,117186030,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/egan
EHTH,"eHealth, Inc.",17.55,351772200,n/a,2006,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ehth
BAGL,"Einstein Noah Restaurant Group, Inc.",15.26,256261180,n/a,1995,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bagl
EMITF,Elbit Imaging Ltd.,2.5301,62964068.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emitf
ESLT,Elbit Systems Ltd.,35.43,1503932640,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/eslt
ESYS,Elecsys Corporation,3.98,15080220,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esys
ELRC,Electro Rent Corporation,15.13,362832530,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/elrc
ESIO,"Electro Scientific Industries, Inc.",13.36,386050560,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio
EA,Electronic Arts Inc.,14.57,4828323160,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea
EFII,"Electronics for Imaging, Inc.",17.29,794631110,n/a,1992,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/efii
ELSE,"Electro-Sensors, Inc.",4.12,13970920,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/else
RDEN,"Elizabeth Arden, Inc.",35.88,1050638160,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden
LONG,"eLong, Inc.",14.9,261152300,n/a,1987,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/long
ELTK,Eltek Ltd.,1.26,8328600,n/a,1997,Technology,Electrical Products,http://www.nasdaq.com/symbol/eltk
EMCI,"EMC Insurance Group, Inc.",20.29,261152590,n/a,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci
EMCF,Emclaire Financial Corp,19.1,33463200,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/emcf
EMKR,EMCORE Corporation,4.57,106229650,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/emkr
EMMS,Emmis Communications Corporation,1.35,45909450,n/a,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms
EMMSP,Emmis Communications Corporation,15.75,38556000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emmsp
NYNY,"Empire Resorts, Inc.",2.2,65694200,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nyny
EBTX,"Encore Bancshares, Inc.",20.52,243880200,n/a,2007,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtx
ECPG,Encore Capital Group Inc,25.5,625311000,n/a,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg
WIRE,Encore Wire Corporation,24.23,567466600,n/a,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wire
ENDP,Endo Pharmaceuticals Holdings Inc.,33.55,3915586950,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp
ECYT,"Endocyte, Inc.",7.04,251595520,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecyt
ELGX,Endologix  Inc,14.99,870649180,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx
ERII,"Energy Recovery, Inc.",2.21,116345450,n/a,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii
EXXI,Energy XXI (Bermuda) Limited,33.98,2678303600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/exxi
ENOC,"EnerNOC, Inc.",5.73,156469110,n/a,2007,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/enoc
ENG,ENGlobal Corporation,2.05,54571000,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eng
ENPH,"Enphase Energy, Inc.",8.43,331223130,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enph
ESGR,Enstar Group Limited,93.24,1278693360,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr
ENTG,"Entegris, Inc.",8.14,1107951680,n/a,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg
ETRM,EnteroMedics Inc.,2.77,101797500,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/etrm
EBTC,Enterprise Bancorp Inc,16.3,153953500,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc
EFSC,Enterprise Financial Services Corporation,11.45,203237500,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc
ENMD,"EntreMed, Inc.",1.75,39380250,n/a,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enmd
ENTR,"Entropic Communications, Inc.",3.93,342751020,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/entr
ENVI,"Envivio, Inc.",8.84,235656720,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/envi
ENZN,"Enzon Pharmaceuticals, Inc.",6.13,296011570,n/a,1984,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enzn
EONC,eOn Communications Corporation,1.13,3243100,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eonc
EPIQ,"EPIQ Systems, Inc.",11,392843000,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/epiq
PLUS,Eplus Inc.,30.07,240439720,n/a,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus
EPHC,Epoch Holding Corporation,23.57,548167490,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ephc
EPOC,"Epocrates, Inc.",7.63,184096640,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epoc
EQIX,"Equinix, Inc.",162.06,7561233420,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eqix
ERT,eResearch Technology Inc.,7.91,389496310,n/a,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/ert
EAC           ,Erickson Air-Crane Incorporated,7.38,70870140,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/eac           
ERIC,Ericsson,9.055,27270001780,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric
ERIE,Erie Indemnity Company,70.5,3365740500,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie
ESBF,ESB Financial Corporation,13.14,195628320,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/esbf
ESCA,"Escalade, Incorporated",5.59,72021560,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/esca
ESMC,Escalon Medical Corp.,1.0999,8277847.4,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/esmc
ESSA,"ESSA Bancorp, Inc.",10.25,124127500,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa
ESSX,Essex Rental Corporation,3.36,82078080,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essx
CLWT,Euro Tech Holdings Company Limited,4.26,8813940,n/a,1997,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/clwt
EEFT,"Euronet Worldwide, Inc.",20.53,1037196130,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft
ESEA,Euroseas Ltd.,1.45,45192150,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea
EVEP,"EV Energy Partners, L.P.",59.12,2272986640,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep
EVOL,"Evolving Systems, Inc.",6.9,76555500,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/evol
EXAS,EXACT Sciences Corporation,10.72,567409600,n/a,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas
EXAC,"Exactech, Inc.",16.36,214986760,n/a,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac
EXAR,Exar Corporation,8.26,370890520,n/a,1985,Technology,Semiconductors,http://www.nasdaq.com/symbol/exar
EDS,Exceed Company Ltd.,2.16,42454800,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/eds
EXEL,"Exelixis, Inc.",5.1,756942000,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel
EXFO,EXFO Inc,6.83,197585070,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo
XIDE,Exide Technologies,2.58,201972720,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xide
